,Num_Acc,id_vehicule,num_veh,senc,catv,obs,obsm,choc,manv,motor,occutc,jour,mois,an,hrmn,lum,dep,com,agg,int,atm,col,adr,lat,long
2314,201900035318,138 239 731,B01,1,1,0,2,1,1,5,,2,10,2019,12:35,1,75,75114,2,2,1,3,RUE D ALESIA,48.8293008,2.322665
2315,201900035319,138 239 730,A01,1,30,0,2,6,1,1,,3,10,2019,03:50,5,75,75109,2,7,1,3,PLACE DE CLICHY,48.8833406,2.3271751
2316,201900035320,138 239 728,A01,1,1,0,1,1,16,5,,3,10,2019,08:55,1,75,75108,2,7,1,6,RUE DE CONSTANTINOPLE,48.8790604,2.3232349
2317,201900035321,138 239 727,B01,2,1,0,2,2,25,5,,3,10,2019,00:01,5,75,75107,2,1,1,3,BOULEVARD SAINT GERMAIN,48.857547,2.3240402
2318,201900035322,138 239 724,B01,2,32,0,2,3,7,1,,2,10,2019,23:00,5,75,75103,2,4,1,3,BOULEVARD DU TEMPLE,48.8630998,2.3667333
2319,201900035569,138 239 233,B01,1,30,0,2,7,5,1,,1,9,2019,13:00,1,75,75118,2,1,1,3,RUE DE LA CHAPELLE,48.8941444,2.359491
2320,201900035570,138 239 232,B01,2,43,0,2,3,1,1,,1,9,2019,18:25,1,75,75113,2,4,1,3,AVENUE DE LA PORTE D IVRY,48.8197149,2.3729235
2321,201900035571,138 239 229,B01,1,30,0,2,1,2,1,,30,8,2019,15:01,1,75,75102,2,3,1,4,BOULEVARD POISSONNIERE,48.8709976,2.3459713
2322,201900035850,138 238 682,B01,2,31,0,2,8,1,1,,9,4,2019,14:35,1,75,75118,2,1,1,3,PORTE D AUBERVILLIERS,48.900892,2.365568
2323,201900035851,138 238 679,B01,1,33,0,2,7,1,1,,9,4,2019,07:00,1,75,75113,2,1,1,5,PORTE D IVRY,48.818797,2.370567
2324,201900035852,138 238 676,A01,2,33,0,2,5,1,1,,8,4,2019,19:20,2,75,75112,2,4,1,6,ECHANGEUR VINCENNES,48.84448,2.41417
2325,201900035852,138 238 677,Z01,2,34,0,2,1,1,1,,8,4,2019,19:20,2,75,75112,2,4,1,6,ECHANGEUR VINCENNES,48.84448,2.41417
2326,201900035855,138 238 665,B01,0,31,0,2,1,7,1,,7,4,2019,16:15,1,75,75110,2,3,1,3,BOULEVARD DE MAGENTA,48.881433,2.351453
2327,201900035856,138 238 664,A01,1,33,0,0,0,1,1,,7,4,2019,14:00,1,75,75106,2,4,1,7,RUE DANTON,48.852562,2.342077
2328,201900035857,138 238 663,A01,1,30,0,1,8,1,0,,9,4,2019,16:50,1,75,75116,2,1,1,6,AVENUE KLEBER,48.86463,2.288402
2329,201900035858,138 238 661,A01,2,1,0,2,0,1,5,,9,4,2019,08:30,1,75,75117,2,3,1,3,RUE BERZELIUS,48.894503,2.319818
2330,201900035860,138 238 658,A01,1,30,0,2,7,1,1,,8,4,2019,01:20,5,75,75117,2,2,1,3,BOULEVARD DES BATIGNOLLES,48.883231,2.325321
2331,201900035861,138 238 656,A01,2,30,1,0,1,14,1,,7,4,2019,08:45,1,75,75117,2,1,1,6,RUE DE TOCQUEVILLE,48.88887,2.305722
2332,201900035863,138 238 654,A01,1,32,0,1,1,1,1,,8,4,2019,12:15,1,75,75116,2,3,1,6,AVENUE DE VERSAILLES,48.842613,2.268678
2333,201900035864,138 238 652,B01,2,60,0,2,2,19,5,,8,4,2019,09:10,1,75,75116,2,2,1,3,AVENUE HENRI MARTIN,48.864229,2.274964
2334,201900035865,138 238 651,A01,2,34,0,1,1,1,0,,8,4,2019,17:34,1,75,75115,2,5,1,6,BOULEVARD DE VAUGIRARD,48.840514,2.315296
2335,201900035866,138 238 649,Z01,1,30,0,2,1,1,0,,8,4,2019,14:30,1,75,75114,2,3,1,6,AVENUE DU GENERAL LECLERC,48.828775,2.327697
2336,201900035866,138 238 650,B01,1,60,0,2,8,19,5,,8,4,2019,14:30,1,75,75114,2,3,1,6,AVENUE DU GENERAL LECLERC,48.828775,2.327697
2337,201900035868,138 238 646,A01,1,32,0,2,1,1,1,,7,4,2019,23:25,5,75,75112,2,2,1,3,RUE DE REUILLY,48.847342,2.386783
2338,201900035868,138 238 647,B01,2,50,0,2,8,19,3,,7,4,2019,23:25,5,75,75112,2,2,1,3,RUE DE REUILLY,48.847342,2.386783
2339,201900035869,138 238 644,B01,2,34,0,2,5,1,1,,7,4,2019,14:20,1,75,75112,2,1,8,3,AVENUE DE NOGENT,48.844342,2.441648
2340,201900035870,138 238 642,A01,2,50,0,2,1,1,3,,9,4,2019,12:40,1,75,75111,2,3,1,2,RUE DU FAUBOURG SAINT ANTOINE,48.851035,2.37723
2341,201900035871,138 238 641,A01,2,2,0,2,1,1,1,,8,4,2019,18:40,1,75,75111,2,3,1,3,RUE DES GONCOURT,48.868898,2.372655
2342,201900035872,138 238 638,A01,1,1,0,2,1,1,5,,8,4,2019,15:15,1,75,75111,2,1,1,2,AVENUE LEDRU ROLLIN,48.852937,2.377103
2343,201900035873,138 238 636,B01,1,1,0,2,1,1,5,,9,4,2019,11:50,1,75,75109,2,3,1,6,RUE DES MATHURINS,48.873078,2.327704
2344,201900035874,138 238 634,A01,1,2,0,2,8,16,1,,8,4,2019,23:15,5,75,75109,2,3,1,3,RUE DE LA ROCHEFOUCAULD,48.878654,2.334519
2345,201900035875,138 238 633,B01,3,32,0,2,1,1,1,,9,4,2019,18:20,1,75,75108,2,7,1,3,PLACE DE LA CONCORDE,48.864363,2.320363
2346,201900036012,138 238 397,B01,1,33,0,2,1,3,1,,23,7,2019,09:55,1,75,75113,2,1,1,6,PORTE D IVRY,48.826635,2.388995
2347,201900036013,138 238 395,B01,2,32,0,2,8,3,1,,23,7,2019,08:50,1,75,75119,2,1,1,3,BD PERIPHERIQUE EXTERIEUR,48.896328,2.394569
2348,201900036015,138 238 392,A01,1,43,8,0,1,14,1,,22,7,2019,12:17,1,75,75119,2,3,1,6,BOULEVARD MACDONALD,48.89894,2.382568
2349,201900036016,138 238 391,A01,1,34,0,1,1,1,1,,23,7,2019,17:20,1,75,75117,2,1,1,6,RUE POUCHET,48.892,2.318847
2350,201900036018,138 238 389,A01,1,50,0,2,1,1,3,,23,7,2019,13:40,1,75,75115,2,2,1,6,BOULEVARD DU MONTPARNASSE,48.845097,2.32018
2351,201900036019,138 238 386,A01,1,33,0,2,7,1,1,,22,7,2019,23:00,5,75,75115,2,2,1,3,RUE DESNOUETTES,48.834494,2.284074
2352,201900036019,138 238 387,B01,2,50,0,2,1,1,3,,22,7,2019,23:00,5,75,75115,2,2,1,3,RUE DESNOUETTES,48.834494,2.284074
2353,201900036021,138 238 384,Z01,2,33,0,1,1,1,1,,23,7,2019,10:05,1,75,75113,2,3,7,6,AVENUE D ITALIE,48.82578,2.357391
2354,201900036022,138 238 383,B01,2,32,0,2,1,1,1,,23,7,2019,09:15,1,75,75111,2,2,1,3,AVENUE PHILIPPE AUGUSTE,48.850656,2.394487
2355,201900036023,138 238 381,Z01,1,30,0,2,0,7,0,,23,7,2019,15:50,1,75,75110,2,3,1,6,BOULEVARD DE MAGENTA,48.878252,2.354302
2356,201900036024,138 238 379,A01,1,32,0,1,1,1,1,,23,7,2019,09:00,1,75,75108,2,7,1,6,RUE SAINT LAZARE,48.875355,2.324995
2357,201900036025,138 238 378,B01,3,32,0,2,8,1,1,,23,7,2019,15:30,1,75,75107,2,3,1,3,QUAI D ORSAY,48.862286,2.305432
2358,201900036026,138 238 376,A01,1,30,0,2,7,7,1,,23,7,2019,13:15,1,75,75101,2,7,1,6,PONT AU CHANGE,48.85723,2.347107
2359,201900036027,138 238 373,A01,1,1,0,2,0,13,5,,23,7,2019,21:10,1,75,75101,2,1,1,3,RUE DE RIVOLI,48.865067,2.32801
2360,201900036182,138 238 083,A01,2,1,8,2,1,21,5,,22,7,2019,08:15,1,75,75119,2,1,1,6,AVENUE CORENTIN CARIOU,48.897068,2.384747
2361,201900036183,138 238 082,A01,2,30,0,1,2,1,1,,22,7,2019,20:30,1,75,75117,2,1,1,6,RUE DE SAUSSURE,48.888919,2.308433
2362,201900036184,138 238 080,A01,2,30,0,2,2,17,1,,22,7,2019,20:20,1,75,75117,2,3,1,3,AVENUE DE CLICHY,48.888785,2.323292
2363,201900036185,138 238 079,B01,2,1,0,2,1,1,5,,21,7,2019,20:30,1,75,75116,2,2,1,6,ALLEE DE LA REINE MARGUERITE,48.858574,2.244859
2364,201900036187,138 238 075,A01,1,30,0,0,0,13,1,,22,7,2019,00:01,5,75,75113,2,1,1,7,BOULEVARD VINCENT AURIOL,48.836571,2.371785
2365,201900036188,138 238 074,B01,1,1,0,2,2,1,5,,22,7,2019,07:40,1,75,75104,2,2,1,3,RUE DE LOBAU,48.856924,2.353902
2366,201900036189,138 238 071,B01,3,32,0,2,1,2,1,,22,7,2019,09:00,1,75,75101,2,1,1,2,QUAI DES TUILERIES,48.863457,2.322022
2367,201900036190,138 238 069,B01,2,33,0,2,2,1,1,,22,7,2019,09:30,1,75,75108,2,2,1,2,BOULEVARD MALESHERBES,48.877784,2.316307
2368,201900036191,138 238 068,B01,1,32,0,2,8,7,1,,20,7,2019,19:05,1,75,75111,2,3,1,5,BOULEVARD BEAUMARCHAIS,48.857607,2.368066
2369,201900036221,138 238 019,A01,1,32,0,2,1,2,1,,13,12,2019,10:25,1,75,75117,2,1,2,2,BD PERIPHERIQUE INTERIEUR,48.896912,2.311243
2370,201900036222,138 238 017,A01,1,33,0,2,1,3,1,,12,12,2019,09:20,1,75,75114,2,1,1,3,BD PERIPHERIQUE INTERIEUR,48.8218,2.3179
2371,201900036223,138 238 015,A01,1,42,0,2,1,2,1,,10,12,2019,13:00,1,75,75113,2,4,1,2,BD PERIPHERIQUE INTERIEUR,48.825906,2.386887
2372,201900036224,138 238 011,B01,2,33,0,2,1,17,1,,13,12,2019,17:20,5,75,75106,2,1,1,3,RUE DE MEDICIS,48.848431,2.339444
2373,201900036225,138 238 009,B01,2,2,0,2,1,2,1,,13,12,2019,16:30,5,75,75120,2,2,1,2,AVENUE DE LA PORTE DE VINCENNES,48.8467,2.415879
2374,201900036226,138 238 007,A01,2,50,0,1,1,1,3,,13,12,2019,11:35,1,75,75119,2,5,2,6,RUE DE BELLEVILLE,48.8721244,2.377034
2375,201900036228,138 238 004,B01,1,43,0,2,3,1,1,,13,12,2019,19:45,5,75,75114,2,7,1,3,PLACE DENFERT ROCHEREAU,48.834118,2.333334
2376,201900036229,138 238 002,A01,2,43,0,2,0,21,1,,13,12,2019,11:15,1,75,75114,2,1,2,7,BOULEVARD ROMAIN ROLLAND,48.8195085,2.3269354
2377,201900036232,138 237 999,B01,1,1,0,2,1,1,5,,11,12,2019,21:25,5,75,75114,2,4,2,3,BOULEVARD BRUNE,48.8241117,2.3212317
2378,201900036233,138 237 996,A01,1,1,0,2,1,1,5,,13,12,2019,19:20,5,75,75104,2,3,2,3,RUE DE LOBAU,48.856959,2.353714
2379,201900036234,138 237 995,A01,1,32,0,1,0,17,1,,13,12,2019,14:50,1,75,75113,2,1,1,6,BOULEVARD DE L HOPITAL,48.8372487,2.3597912
2380,201900036235,138 237 994,B01,2,32,0,2,8,1,1,,13,12,2019,12:00,1,75,75113,2,4,1,3,AVENUE DES GOBELINS,48.834902,2.353182
2381,201900036237,138 237 990,B01,2,1,0,2,2,1,5,,13,12,2019,09:45,1,75,75113,2,3,2,3,QUAI D AUSTERLITZ,48.838656,2.372371
2382,201900036238,138 237 989,A01,1,30,0,2,4,3,1,,13,12,2019,20:15,5,75,75108,2,7,2,6,PLACE DE L ALMA,48.8647409,2.3015183
2383,201900036239,138 237 986,B01,1,1,0,2,1,1,5,,13,12,2019,17:00,1,75,75108,2,1,1,3,RUE DE ROME,48.881095,2.321001
2384,201900036241,138 237 982,A01,1,33,0,2,1,2,1,,13,12,2019,09:00,1,75,75108,2,3,2,3,AVENUE DES CHAMPS ELYSEES,48.871844,2.301094
2385,201900036242,138 237 979,A01,2,33,0,2,1,5,1,,13,12,2019,10:30,1,75,75108,2,1,1,3,AVENUE HOCHE,48.875524,2.299227
2386,201900036242,138 237 980,B01,2,1,0,2,3,10,5,,13,12,2019,10:30,1,75,75108,2,1,1,3,AVENUE HOCHE,48.875524,2.299227
2387,201900036243,138 237 978,B01,1,50,0,2,0,19,3,,13,12,2019,01:35,5,75,75108,2,7,3,3,COURS ALBERT 1ER,48.864618,2.310326
2388,201900036244,138 237 976,A01,1,1,15,0,1,1,5,,13,12,2019,08:15,1,75,75107,2,3,2,6,RUE LAS CASES,48.858635,2.319824
2389,201900036246,138 237 974,A01,1,33,0,2,4,23,1,,13,12,2019,07:15,5,75,75101,2,2,2,2,RUE DE L ECHELLE,48.86382,2.334246
2390,201900036247,138 237 971,B01,1,33,0,2,1,2,1,,13,12,2019,08:15,2,75,75104,2,3,2,2,QUAI DE GESVRES,48.856527,2.3494837
2391,201900036482,138 237 520,B01,1,33,0,2,8,3,1,,28,5,2019,17:30,1,75,75112,2,1,1,3,BOULEVARD PERIPHERIQUE,48.834102,2.40929
2392,201900036483,138 237 518,A01,1,43,0,0,1,1,1,,27,5,2019,21:25,1,75,75112,2,1,1,7,BOULEVARD PERIPHERIQUE,48.828768,2.398716
2393,201900036484,138 237 517,A01,2,33,12,0,1,13,1,,27,5,2019,00:10,5,75,75116,2,4,1,6,ECHANGEUR MAILLOT,48.876136,2.277852
2394,201900036486,138 237 514,B01,1,33,0,2,8,1,1,,26,5,2019,16:45,1,75,75114,2,1,1,3,BOULEVARD PERIPHERIQUE,48.819055,2.330442
2395,201900036487,138 237 511,B01,1,33,0,2,2,3,1,,24,5,2019,15:20,1,75,75116,2,1,1,4,BOULEVARD PERIPHERIQUE,48.86814,2.27
2396,201900036488,138 237 508,B01,2,32,0,2,2,3,1,,24,5,2019,08:30,1,75,75116,2,1,1,3,BOULEVARD PERIPHERIQUE,48.84324,2.254262
2397,201900036489,138 237 506,A01,1,43,0,2,1,3,1,,24,5,2019,07:25,1,75,75120,2,1,1,2,BOULEVARD PERIPHERIQUE,48.85993,2.413982
2398,201900036489,138 237 507,B01,1,33,0,2,4,3,1,,24,5,2019,07:25,1,75,75120,2,1,1,2,BOULEVARD PERIPHERIQUE,48.85993,2.413982
2399,201900036490,138 237 504,A01,1,31,0,2,3,3,1,,23,5,2019,17:35,1,75,75112,2,1,1,3,BOULEVARD PERIPHERIQUE,48.843158,2.413707
2400,201900036493,138 237 500,A01,2,43,0,2,8,1,1,,18,5,2019,18:55,1,75,75116,2,1,1,6,ECHANGEUR MUETTE,48.863558,2.265761
2401,201900036494,138 237 497,A01,2,32,0,2,8,13,1,,18,5,2019,02:50,5,75,75117,2,1,2,3,BOULEVARD PERIPHERIQUE,48.892762,2.302367
2402,201900036495,138 237 496,A01,1,32,0,2,1,1,1,,17,5,2019,12:45,1,75,75119,2,1,1,2,PORTE D AUBERVILLIERS,48.900368,2.375187
2403,201900036496,138 237 493,A01,2,32,0,2,8,3,1,,16,5,2019,19:05,1,75,75115,2,4,1,6,BOULEVARD PERIPHERIQUE,48.826489,2.296441
2404,201900036497,138 237 491,A01,1,33,0,2,3,13,1,,16,5,2019,18:35,1,75,75116,2,1,1,3,BOULEVARD PERIPHERIQUE,48.862761,2.26515
2405,201900036498,138 237 488,A01,2,33,0,2,1,3,1,,16,5,2019,15:50,1,75,75120,2,1,1,6,BOULEVARD PERIPHERIQUE,48.871447,2.413232
2406,201900036500,138 237 484,B01,1,43,0,2,8,1,1,,16,5,2019,10:35,1,75,75116,2,1,1,3,BOULEVARD PERIPHERIQUE,48.855866,2.256751
2407,201900036501,138 237 481,A01,1,32,0,2,3,1,1,,15,5,2019,14:35,1,75,75117,2,1,1,6,PORTE DE CLICHY,48.896912,2.311243
2408,201900036502,138 237 480,B01,2,33,0,2,8,3,1,,15,5,2019,09:50,1,75,75119,2,1,1,3,PORTE DE LA VILLETTE,48.900503,2.384818
2409,201900036504,138 237 477,A01,1,33,0,2,1,11,1,,14,5,2019,09:45,1,75,75117,2,1,1,3,BOULEVARD PERIPHERIQUE,48.880137,2.281895
2410,201900036505,138 237 475,A01,2,32,0,2,1,13,1,,13,5,2019,20:00,1,75,75119,2,1,1,3,BOULEVARD PERIPHERIQUE,48.90073,2.372563
2411,201900036506,138 237 471,A01,1,33,0,2,4,1,1,,13,5,2019,12:40,1,75,75116,2,1,1,5,BOULEVARD PERIPHERIQUE,48.848151,2.253569
2412,201900036507,138 237 470,B01,1,34,0,2,3,1,1,,12,5,2019,17:40,1,75,75112,2,4,1,3,ECHANGEUR BERCY,48.8250136,2.3931594
2413,201900036509,138 237 464,A01,1,33,0,2,8,1,1,,10,5,2019,15:10,1,75,75114,2,1,1,6,BOULEVARD PERIPHERIQUE,48.821165,2.320514
2414,201900036510,138 237 461,A01,2,33,0,2,1,3,1,,10,5,2019,07:10,1,75,75112,2,1,1,4,BOULEVARD PERIPHERIQUE,48.84315,2.413922
2415,201900036511,138 237 460,A01,1,33,0,2,1,14,1,,10,5,2019,00:01,5,75,75116,2,1,1,3,BOULEVARD PERIPHERIQUE,48.870483,2.272529
2416,201900036512,138 237 457,A01,2,33,0,2,6,3,1,,9,5,2019,19:15,1,75,75116,2,1,1,6,BOULEVARD PERIPHERIQUE,48.872112,2.273819
2417,201900036513,138 237 455,A01,1,32,0,0,8,1,1,,9,5,2019,09:30,1,75,75120,2,4,2,7,ECHANGEUR BAGNOLET,48.861281,2.413745
2418,201900036518,138 237 444,B01,2,33,0,2,5,1,1,,2,5,2019,09:50,1,75,75112,2,4,1,3,ECHANGEUR BERCY,48.826728,2.389886
2419,201900036519,138 237 441,A01,2,34,0,2,1,2,1,,2,5,2019,09:50,1,75,75116,2,4,8,2,PORTE MAILLOT,48.87763,2.280297
2420,201900036520,138 237 439,B01,1,33,0,2,8,1,1,,1,5,2019,17:20,1,75,75112,2,1,1,3,BP PERIPHERIQUE INTERIEUR,48.833671,2.408099
2421,201900036521,138 237 438,B01,2,31,0,2,1,3,1,,30,4,2019,18:45,1,75,75113,2,1,1,2,PORTE D IVRY,48.820674,2.376784
2422,201900036522,138 237 435,B01,1,31,0,2,7,12,1,,29,4,2019,16:40,1,75,75112,2,1,1,4,PORTE DOREE,48.838692,2.412999
2423,201900036522,138 237 436,A01,1,33,0,2,8,3,1,,29,4,2019,16:40,1,75,75112,2,1,1,4,PORTE DOREE,48.838692,2.412999
2424,201900036524,138 237 429,A01,1,33,0,0,3,12,1,,28,4,2019,01:02,5,75,75113,2,4,1,7,PORTE D ITALIE,48.817408,2.366314
2425,201900036525,138 237 427,B01,1,1,0,2,3,18,5,,28,5,2019,05:20,2,75,75116,2,7,1,3,PLACE DE LA PORTE DE SAINT CLOUD,48.83751,2.256814
2426,201900036526,138 237 426,A01,1,50,0,0,0,1,3,,27,5,2019,23:36,5,75,75107,2,1,1,7,AVENUE RAPP,48.861566,2.301216
2427,201900036527,138 237 424,B01,2,33,1,2,1,1,1,,27,5,2019,17:26,1,75,75103,2,1,1,6,BOULEVARD SAINT MARTIN,48.868011,2.36198
2428,201900036528,138 237 422,B01,1,31,0,2,3,3,3,,27,5,2019,09:10,1,75,75117,2,1,1,2,BOULEVARD PERIPHERIQUE INTERIEUR OUEST,48.886423,2.289297
2429,201900036529,138 237 421,B01,1,32,0,2,1,5,1,,26,5,2019,17:15,1,75,75116,2,1,1,3,ALLEE DU BORD DE L EAU,48.856343,2.226453
2430,201900036530,138 237 419,A01,1,30,7,0,3,1,1,,25,5,2019,05:59,2,75,75114,2,7,1,6,AVENUE DU GENERAL LECLERC,48.833702,2.331904
2431,201900036531,138 237 417,B01,2,31,0,2,1,1,1,,25,5,2019,00:03,5,75,75106,2,2,1,3,RUE BONAPARTE,48.854489,2.333645
2432,201900036532,138 237 415,A01,2,31,0,2,3,7,1,,23,5,2019,08:20,1,75,75107,2,3,1,3,AVENUE DE LA MOTTE PICQUET,48.855965,2.308033
2433,201900036532,138 237 416,B01,2,42,0,2,2,16,1,,23,5,2019,08:20,1,75,75107,2,3,1,3,AVENUE DE LA MOTTE PICQUET,48.855965,2.308033
2434,201900036533,138 237 414,A01,1,33,0,2,7,1,1,,22,5,2019,13:25,1,75,75112,2,1,1,2,ECHANGEUR BERCY,48.826719,2.390304
2435,201900036534,138 237 412,B01,1,33,0,2,1,1,1,,21,5,2019,08:24,1,75,75107,2,5,1,3,QUAI D ORSAY,48.862584,2.319038
2436,201900036535,138 237 410,Z01,1,31,0,1,1,1,1,,20,5,2019,18:10,1,75,75109,2,1,1,6,BOULEVARD DE CLICHY,48.88218,2.337866
2437,201900036536,138 237 409,A01,2,50,0,2,1,5,3,,18,5,2019,22:05,5,75,75115,2,1,1,1,QUAI DE GRENELLE,48.853379,2.287224
2438,201900036538,138 237 405,B01,1,43,11,2,7,17,1,,9,5,2019,12:50,1,75,75119,2,3,2,6,AVENUE JEAN JAURES,48.884542,2.37693
2439,201900036539,138 237 404,B01,2,33,0,2,1,1,1,,7,5,2019,12:49,1,75,75112,2,3,1,3,AVENUE DE LA PORTE DE CHARENTON,48.830764,2.399375
2440,201900036540,138 237 402,B01,2,50,0,2,8,1,3,,7,5,2019,03:34,5,75,75103,2,7,1,3,PLACE DE LA REPUBLIQUE,48.867341,2.363372
2441,201900036542,138 237 399,A01,1,33,0,2,1,13,1,,2,5,2019,19:29,1,75,75113,2,1,1,2,BOULEVARD PERIPHERIQUE INTERIEUR SUD,48.816586,2.347239
2442,201900036543,138 237 397,A01,1,32,4,0,1,14,1,,29,4,2019,05:23,5,75,75114,2,1,1,6,PORTE DE GENTILLY,48.816714,2.340298
2443,201900036544,138 237 396,A01,3,32,8,2,1,1,1,,28,4,2019,02:40,5,75,75119,2,2,1,2,RUE DE LORRAINE,48.885105,2.383766
2444,201900036546,138 237 393,A01,2,1,0,2,1,5,5,,28,5,2019,15:30,1,75,75105,2,1,1,2,RUE POLIVEAU,48.840146,2.358779
2445,201900036548,138 237 388,A01,2,50,0,2,1,1,3,,26,5,2019,20:50,2,75,75106,2,3,1,3,RUE BONAPARTE,48.855507,2.333944
2446,201900036549,138 237 386,B01,1,34,0,2,1,17,1,,26,5,2019,19:10,1,75,75105,2,1,1,3,RUE CLAUDE BERNARD,48.839266,2.348612
2447,201900036551,138 237 383,B01,1,1,0,2,2,1,5,,24,5,2019,01:15,5,75,75106,2,4,1,3,RUE DANTON,48.852959,2.342799
2448,201900036555,138 237 378,Z01,1,50,0,1,8,16,3,,15,5,2019,10:15,1,75,75105,2,2,1,6,RUE DES ECOLES,48.848626,2.348521
2449,201900036556,138 237 376,A01,2,1,0,2,7,13,5,,15,5,2019,08:45,1,75,75106,2,3,1,3,BOULEVARD DU MONTPARNASSE,48.846175,2.317873
2450,201900036556,138 237 377,B01,2,1,0,2,8,13,5,,15,5,2019,08:45,1,75,75106,2,3,1,3,BOULEVARD DU MONTPARNASSE,48.846175,2.317873
2451,201900036558,138 237 373,B01,1,50,0,2,0,1,3,,11,5,2019,06:05,4,75,75105,2,2,3,3,BOULEVARD SAINT GERMAIN,48.850831,2.345582
2452,201900036559,138 237 372,A01,2,33,0,2,1,2,1,,7,5,2019,09:35,1,75,75106,2,1,1,2,BOULEVARD DU MONTPARNASSE,48.846209,2.317813
2453,201900036560,138 237 369,C01,2,50,0,2,0,1,3,,3,5,2019,23:30,5,75,75105,2,1,1,5,QUAI DE LA TOURNELLE,48.850559,2.353073
2454,201900036560,138 237 370,B01,2,50,0,2,0,1,3,,3,5,2019,23:30,5,75,75105,2,1,1,5,QUAI DE LA TOURNELLE,48.850559,2.353073
2455,201900036561,138 237 366,A01,2,1,0,2,8,19,5,,30,4,2019,22:15,5,75,75106,2,2,1,3,BOULEVARD RASPAIL,48.847915,2.327768
2456,201900036561,138 237 367,B01,1,33,0,2,1,1,1,,30,4,2019,22:15,5,75,75106,2,2,1,3,BOULEVARD RASPAIL,48.847915,2.327768
2457,201900036562,138 237 365,A01,2,1,0,2,7,1,5,,29,5,2019,18:10,1,75,75120,2,1,1,6,RUE DES PYRENEES,48.861521,2.400259
2458,201900036563,138 237 363,A01,2,34,0,0,4,1,1,,27,5,2019,16:30,1,75,75120,2,7,1,7,AVENUE GAMBETTA,48.864953,2.395477
2459,201900036564,138 237 361,A01,1,80,0,2,1,2,3,,27,5,2019,10:25,1,75,75120,2,2,1,6,AVENUE DU PROFESSEUR ANDRE LEMIERE,48.854331,2.415301
2460,201900037179,138 236 148,A01,2,31,0,2,3,11,1,,16,1,2019,19:10,5,75,75113,2,1,1,5,PORTE D ITALIE,48.81612,2.359911
2461,201900037179,138 236 149,B01,2,32,0,2,1,3,1,,16,1,2019,19:10,5,75,75113,2,1,1,5,PORTE D ITALIE,48.81612,2.359911
2462,201900037180,138 236 147,A01,3,31,8,0,3,1,1,,20,1,2019,04:05,5,75,75104,2,1,8,6,QUAI DES CELESTINS,48.851355,2.361406
2463,201900037181,138 236 146,A01,2,30,0,2,1,1,1,,19,1,2019,21:05,5,75,75114,2,2,1,3,RUE D ALESIA,48.832737,2.31154
2464,201900037182,138 236 143,A01,2,30,0,2,2,8,3,,19,1,2019,00:01,5,75,75106,2,5,1,3,BOULEVARD SAINT MICHEL,48.850356,2.342589
2465,201900037183,138 236 142,A01,2,30,0,0,8,1,1,,18,1,2019,16:00,1,75,75105,2,1,1,7,BOULEVARD SAINT MICHEL,48.84754,2.340972
2466,201900037184,138 236 141,B01,2,1,0,2,4,1,5,,17,1,2019,10:50,1,75,75105,2,3,1,2,BOULEVARD SAINT MICHEL,48.84734,2.340844
2467,201900037185,138 236 139,A01,1,30,0,1,1,1,3,,20,1,2019,21:10,5,75,75120,2,3,1,6,RUE DE MENILMONTANT,48.869525,2.393159
2468,201900037186,138 236 137,B01,1,32,0,2,4,1,1,,20,1,2019,12:35,1,75,75120,2,3,8,2,RUE DE BELLEVILLE,48.874685,2.387779
2469,201900037187,138 236 136,A01,2,34,0,1,2,1,1,,20,1,2019,12:15,1,75,75120,2,3,1,6,RUE DES PYRENEES,48.85541,2.405298
2470,201900037188,138 236 135,A01,1,31,0,2,1,1,1,,18,1,2019,23:05,5,75,75120,2,2,1,3,RUE DE LA PLAINE,48.849957,2.402255
2471,201900037189,138 236 133,A01,2,30,14,0,1,18,1,,16,1,2019,13:10,1,75,75120,2,1,1,6,AVENUE GAMBETTA,48.872511,2.404709
2472,201900037190,138 236 131,A01,1,30,0,2,7,1,1,,16,1,2019,11:30,1,75,75120,2,2,1,3,RUE DE LAGNY,48.84902,2.409227
2473,201900037193,138 236 125,A01,1,1,0,0,0,21,5,,17,1,2019,14:15,1,75,75118,2,1,1,7,BOULEVARD NEY,48.898595,2.363305
2474,201900037194,138 236 123,A01,1,1,0,2,7,15,5,,16,1,2019,18:30,5,75,75118,2,2,1,3,RUE ORDENER,48.890406,2.355828
2475,201900037196,138 236 121,A01,1,31,0,2,2,1,1,,17,1,2019,11:20,1,75,75117,2,2,8,3,AVENUE STEPHANE MALLARME,48.886165,2.292293
2476,201900037197,138 236 119,A01,1,33,14,0,0,16,1,,16,1,2019,23:20,5,75,75117,2,2,2,6,RUE DE COURCELLES,48.887548,2.294722
2477,201900037200,138 236 114,A01,2,33,1,0,1,14,3,,19,1,2019,10:30,1,75,75116,2,1,1,6,AVENUE KLEBER,48.863721,2.287737
2478,201900037201,138 236 113,A01,1,31,0,2,8,13,1,,18,1,2019,11:25,1,75,75116,2,7,1,3,PLACE D IENA,48.864872,2.294112
2479,201900037203,138 236 107,A01,1,30,0,2,2,3,1,,19,1,2019,16:00,1,75,75115,2,3,8,3,AVENUE DE SUFFREN,48.846489,2.308365
2480,201900037204,138 236 105,A01,1,32,0,2,7,17,1,,19,1,2019,01:45,5,75,75115,2,1,1,3,BOULEVARD DE VAUGIRARD,48.841701,2.318771
